order_id,customer_id,restaurant_name,cuisine_type,order_date,order_amount,discount_percent,final_amount,delivery_time_mins,order_status,payment_method,order_rating,is_reorder,promo_code_used,delivery_partner_id,city,notes
ORD000480,CUST00070,PIZZA PALACE,Italian,,823,47.9,577,60,N/A,Wallet,1.9,No,SAVE10,,MUMBAI,N/A
ORD000317,CUST00207,Wok-Express,Italian,1664841600,2412,12.0,₹478,16,Pending,,2.0,1,SAVE10,,Bangalroe,
ORD000961,CUST00288,Burger Barn!!,Mexican,2023/09/20,N/A,37.5,1028,316,Cancelled,upi,1.7,No,FIRST50,,Ahemadabad,N/A
ORD001484,CUST00579,Wok-Express,Italian,12-28-2023,N/A,-9.222832635704975,₹103,83,DELIVERED,UPI,,0,SAVE 10,,Bangalore,N/A
ORD000993,CUST00491,The Biryani House,Sushi,27 Dec 2023,1742,33.1,471,36,,Wallet,4.4,False,FLAT20 ,,mumbai,extra SPICY
ORD000888,CUST00113,PIZZA PALACE,Indian,1666483200,2943,10.1,2882,67,delivered,net banking,6.204917353277781,No,N/A,N/A,Hydrabad,
ORD000530,CUST00411,Noodle  Nook,mexcian,09-25-2022,725,19.2,270,61,DELIVERED,net banking,1.5,no,FLAT20 ,,MUMBAI,
ORD001388,CUST00437,The Biryani House,CHINESE,03-10-2023,94083,,1964,70,Delivered,wallet,,yes,save10,,Chennai,
ORD000851,CUST00511,Sushi Spot,indian,,1577,10.8,,57,Cncld,UPI,,yes,,,MUMBAI,
ORD000055,CUST00401,the biryani house,CHINESE,not provided,751,4.5,285,N/A,cancelled,Net Banking,2.5,Yes,save10,,Kolkata,Extra spicy
ORD001105,CUST00384, Tandoor Tales,Burger,2022-05-21,1050,15.9,,35,delivered,,3.4,1,,N/A,mumbai,No onion
ORD000424,CUST00509,Pizza Palace,Itlaian,,-432,45.6,2596,24,Cncld,Net Banking,4.7,false,FLAT20 ,,Pune,  
ORD001163,CUST00157,Burger Barn,Sushi ,"April 23, 2022",N/A,6.0,460,37,N/A,Card,,No,save10,N/A,chenai,Extra spicy
ORD000582,CUST00080,Curry Corner@,Italian,"January 01, 2022",₹1084,5.0,1915,39,cancelled,UPI ,1.9,True,FLAT20 ,DP7402,Ahemadabad,
ORD001042,CUST00428,Spice  Garden,Sushi,13/09/2022,702,N/A,2706,37,Cancelled,UPI ,2.2,False,FLAT20 ,,Ahemadabad,Less oil
ORD000252,CUST00591,Sushi_Spot,CHINESE,20 Feb 2022,1436,27.9,2907,85,Dlvrd,,,FALSE,SAVE10,DP1058,Bangalroe,Extra spicy
ORD000581,CUST00128,Curry Corner@,Thai,not provided,1401,39.8,2047,40,DELIVERED,,1.6,0,FLAT20,DP8140,Ahmedabad,  
ORD000999,CUST00115,Burger Barn,burger,2022-07-09,84729,31.5,1793,17,Cncld,Net Banking,2.1,TRUE,,DP8131,  Pune ,
ORD000659,CUST00582,Burger Barn,Chineese,06 Oct 2023,1000,14.6,2352,67,delivered,UPI,,Y,,,kolkata ,  
ORD001495,CUST00240,Burger Barn,biryani,2023-11-09,2981,,2057,59,Cncld,Cash,3.4,yes,,,Pune,Extra spicy
ORD000880,CUST00354,Sushi Spot,burger,2023/11/23,276,13.6,1687,24,DELIVERED,Card,1.1,TRUE,SAVE10,DP9355,Delhi ,
ORD001090,CUST00111,Curry Corner@,biryani,"September 09, 2023",1454,6.5,649,70,delivered,CARD,4.3,no,FLAT20 ,DP5055,Chennai,  
ORD000662,CUST00068,PIZZA PALACE,indian,2023-10-26,1565,14.4,295,-10,CANCELLED,Wallet,4.8,True,N/A,,Pune,No onion
ORD000406,CUST00077,Curry Corner@,PIZZA,not provided,1609,4.2,428,18,Dlvrd,UPI,4.7,0,N/A,,Ahmedabad,Extra spicy
ORD001339,CUST00516,Spice  Garden,biryani,2022/06/28,733,20.1,2129,38,N/A,upi,3.3,False,FLAT20,,Bangalroe,no Onion
ORD000861,CUST00403,Noodle  Nook,Pizza,06-12-2023,2239,49.1,875,32,DELIVERED,upi,3.3,N,FLAT20 ,,Ahemadabad,
ORD001185,CUST00230,Wok-Express,biryani,22 Nov 2023,2807,14.5,₹1939,73,DELIVERED,CARD,3.2,1,,DP5009,Bangalore,extra SPICY
ORD000535,CUST00351,Burger Barn,Sushi,2023-05-01,202,25.8,1681,50,DELIVERED,Wallet,,True,N/A,DP2096,MUMBAI,Less oil
ORD001198,CUST00578,Wok-Express,Pizza,not provided,1609,16.3,901,56,CANCELLED,wallet,4.8,True,SAVE 10,N/A,Bangalore,Extra spicy
ORD000033,CUST00579,Noodle  Nook,Thai,2023-04-27,218,-7.238536366794932,523,63,cancelled,net banking,3.6,0,save10,,Hydrabad,  
ORD000687,CUST00103,Curry Corner,Thai,,2835,127.51325790880156,818,-22,DELIVERED,Wallet,4.0,Yes,SAVE 10,N/A,mumbai,No onion
ORD001277,CUST00393,Pizza Palace,Biryani,2022-11-04,928,16.3,970,75,cancelled,card,4.3,0,FLAT20 ,,Ahemadabad,No onion
ORD000560,CUST00362, Tandoor Tales,PIZZA,1690416000,2419,N/A,1009,18,cancelled,,4.3,N,FLAT20 ,,Kolkata,no Onion
ORD001122,CUST00412,Sushi_Spot,Italain,29 Dec 2023,2248,9.1,421,15,Cncld,UPI,4.6,FALSE,,,Delhi ,extra SPICY
ORD000607,CUST00082,Wok Express,burger,2022-05-02,148,35.7,1761,45,Dlvrd,UPI ,4.0,True,SAVE 10,N/A,Hydrabad,
ORD001367,CUST00265,Sushi_Spot,Thai ,1646438400,2042,32.4,1720,52,N/A,UPI,1.4,True,SAVE10,DP8930,mumbai,  
ORD001333,CUST00282,Noodle Nook,Thai,29/12/2022,--,26.4,2597,,Pending,,3.7,N,FLAT20,,Bangalore,
ORD000605,CUST00134,Pizza Palace,Biryani,2022-07-05,2172,21.7,1777,48,delivered,wallet,4.2,yes,FLAT20 ,,Hyderabad,Extra spicy
ORD000309,CUST00430,Tandoor Tales,mexcian,1680393600,2231,34.5,₹1251,69,CANCELLED,Cash,1.3,Y,SAVE10,DP6767,Hyderabad,
ORD001355,CUST00469,Burger Barn,continental,,2454,47.1,2134,62,delivered,Wallet,2.6,False,SAVE 10,DP2570,Bangalroe,No onion
ORD000500,CUST00408,Wok-Express,Chineese,08/06/2022,2448,36.6,192,85,pending,upi,,FALSE,,,chenai,
ORD000859,CUST00307,Noodle Nook,Itlaian,N/A,,0.2,₹542,,DELIVERED,Card,2.7,false,save10,,mumbai,
ORD000766,CUST00291,Noodle  Nook,continental,2023-04-02,2284,39.6,1502,49,CANCELLED,upi,2.8,FALSE,save10,,Ahmedabad,
ORD001172,CUST00149,Pizza Palace,CHINESE,2023/02/26,2669,44.1,2245,70,pending,,4.2,true,SAVE10,,Ahmedabad,No onion
ORD000879,CUST00256,Pizza Palace,indian,01/02/2023,2705,38.7,1669,54,,upi,3.4,no,FIRST50,N/A,MUMBAI,N/A
ORD000407,CUST00493, Tandoor Tales,Pizza,not provided,₹975,17.7,2976,23,Delivered,upi,2.0,yes,FIRST50,,Kolkata,extra SPICY
ORD000026,CUST00331,Sushi Spot,Indian,08 Jan 2022,1137,151.82507421073933,2060,56,cancelled,UPI ,4.5,0,SAVE10,N/A,Chennai,extra SPICY
ORD000208,CUST00311,Burger Barn!!,biryani,2023/07/24,533,20.8,2497,15,pending,N/A,2.7,no,SAVE 10,,Delhi,extra SPICY
ORD001197,CUST00532, Tandoor Tales,Chinese,02/07/2022,2249,24.5,N/A,23,DELIVERED,N/A,2.8,No,SAVE 10,,Hydrabad,No onion
ORD000503,CUST00548,Curry Corner@,indian,18 Aug 2023,-250,32.6,818,74,Cancelled,upi,4.2,FALSE,SAVE 10,,Mumbai,
ORD000608,CUST00530,Tandoor Tales,Italian,05 Jul 2022,1529,26.5,2376,51,,,4.9,FALSE,,,Pune,N/A
ORD001471,CUST00294,Dosa Delight,CHINESE,N/A,2274,N/A,1836,55,Cncld,upi,1.8,TRUE,FLAT20 ,,Chennai,
ORD000610,CUST00244,Curry Corner,Mexican,"March 19, 2023",2253,29.3,945,22,Cancelled,net banking,3.0,Y,save10,,kolkata ,
ORD000666,CUST00234,The Biryani House,burger,N/A,N/A,138.56508057131293,1463,30,DELIVERED,Net Banking,4.3,yes,,DP9539,Delhi,N/A
ORD000551,CUST00359,Sushi Spot,burger,1658102400,1982,31.4,2286,N/A,delivered,N/A,4.6,Y,FLAT20,,Delhi,extra SPICY
ORD000394,CUST00543,Tandoor Tales,Itlaian,"November 19, 2022",1334,N/A,1580,42,CANCELLED,wallet,2.8,No,N/A,,Chennai,Less oil
ORD000579,CUST00381,Wok-Express,Chinese,,52235,36.4,2932,19,DELIVERED,Wallet,3.4,1,SAVE 10,N/A,mumbai,no Onion
ORD000364,CUST00545,PIZZA PALACE,biryani,29 Sep 2022,1207,43.9,791,35,delivered,wallet,,no,SAVE10,,Bangalore,  
ORD000495,CUST00259,Burger Barn,continental,1672185600,1910,12.6,488,61,cancelled,Net Banking,4.6,yes,FLAT20 ,,Delhi ,  
ORD001108,CUST00329,The Biryani House,Italian,,1477,45.5,2711,N/A,DELIVERED,cash,,0,N/A,N/A,Delhi ,extra SPICY
ORD000369,CUST00120,Dosa Delight.,CHINESE,02-16-2022,₹1929,1.9,₹1372,N/A,Dlvrd,COD,3.4,false,SAVE 10,DP4909,Bangalroe,extra SPICY
ORD000416,CUST00135,PIZZA PALACE,Chinese,"May 23, 2023",1677,17.0,1751,477,Cncld,wallet,4.9,TRUE,N/A,,Pune,  
ORD001028,CUST00210,Wok Express,Sushi ,N/A,,-7.2127863588058645,788,26,cancelled,CARD,3.1,no,SAVE 10,,Ahemadabad,no Onion
ORD000554,CUST00134,Noodle Nook,Chinese,1684195200,82,31.2,966,26,Delivered,cash,4.8,yes,SAVE 10,,Hydrabad,
ORD001238,CUST00311,Wok Express,indian,N/A,124,10.4,2044,424,delivered,,3.9,false,SAVE10,DP7221,bangalore,no Onion
ORD000973,CUST00361,PIZZA PALACE,Sushi,,382,9.0,212,66,pending,wallet,,Yes,FLAT20,,Bangalroe,Extra spicy
ORD000923,CUST00297,the biryani house,burger,1650326400,2081,23.2,2665,82,delivered,N/A,,no,save10,,DELHI,  
ORD000273,CUST00070,the biryani house,mexcian,02-28-2023,1581,3.3,1526,61,Pending,Wallet,1.6,Yes,FLAT20 ,,mumbai,extra SPICY
ORD000428,CUST00162,Pizza Palace,Italian,2022-04-08,2431,0.2,717,65,N/A,Card,4.0,Y,SAVE 10,DP7588,Pune,Extra spicy
ORD001093,CUST00111, Tandoor Tales,Italian,2023-04-24,1481,6.8,610,52,Cancelled,Wallet,-0.6793837342299847,FALSE,FLAT20 ,,DELHI,Extra spicy
ORD000910,CUST00550,Curry Corner,Itlaian,N/A,2756,36.2,270,31,Pending,Net Banking,1.1,Y,FLAT20 ,DP4875,  Pune ,extra SPICY
ORD000370,CUST00593,Tandoor Tales,Sushi ,09/04/2022,2007,45.2,1816,54,Cncld,Net Banking,3.2,Yes,FIRST50,N/A,Delhi ,Extra spicy
ORD000284,CUST00450,the biryani house,Sushi ,08/10/2022,2407,18.8,1270,404,Delivered,net banking,2.6,FALSE,,,Bangalore,  
ORD001292,CUST00312,Curry Corner,Burger,10-31-2023,1779,17.1,2384,87,Delivered,net banking,9.77103097617829,N,FIRST50,,DELHI,N/A
ORD000646,CUST00232,PIZZA PALACE,Italian,27 Jan 2023,500,1.2,N/A,-3,Pending,upi,3.9,FALSE,N/A,,MUMBAI,no Onion
ORD000935,CUST00314, Tandoor Tales,Mexican,1642809600,527,36.3,2503,,pending,net banking,4.4,N,,,Hyderabad,Less oil
ORD000926,CUST00322,Dosa Delight.,Indian,1671148800,1130,,198,75,N/A,upi,2.3,yes,FIRST50,,Ahemadabad,extra SPICY
ORD000797,CUST00343,Burger Barn,Thai,1648252800,1547,37.3,2624,17,pending,net banking,2.7,no,FIRST50,,  Pune ,
ORD001209,CUST00413,Dosa Delight.,Continental,1648166400,2671,25.3,2236,24,N/A,net banking,1.6,N,N/A,N/A,DELHI,Extra spicy
ORD001386,CUST00230,Curry Corner@,Italian,2022/08/30,1994,41.0,₹314,75,Cncld,,1.4,Yes,FIRST50,N/A,MUMBAI,Extra spicy
ORD000811,CUST00214,Dosa Delight.,Mexican,1654646400,72498,11.9,1278,24,DELIVERED,UPI ,1.7,yes,FLAT20,,Bangalore,extra SPICY
ORD000948,CUST00099,Noodle  Nook,Biryani,not provided,1107,44.7,1229,84,Delivered,UPI,2.9,0,SAVE10,N/A,Bangalroe,extra SPICY
ORD000295,CUST00509,Burger Barn!!,Pizza,1676851200,-189,17.9,210,48,Cancelled,UPI ,2.3,True,FIRST50,N/A,Mumbai,
ORD001277,CUST00393,Pizza Palace,Biryani,2022-11-04,928,16.3,970,75,cancelled,card,4.3,0,FLAT20 ,,Ahemadabad,No onion
ORD000750,CUST00443,Spice  Garden,Sushi ,not provided,2059,19.5,863,34,Cncld,Card,3.2,yes,save10,,bangalore,extra SPICY
ORD000211,CUST00120,Curry Corner,continental,2023-07-08,1521,2.7,2268,24,Pending,Card,1.8,1,SAVE10,,bangalore,
ORD001437,CUST00416,Wok-Express,Biryani,14/08/2023,123,18.9,359,39,Delivered,cash,,0,FLAT20,N/A,kolkata ,
ORD001362,CUST00028,Pizza Palace,Chineese,N/A,₹985,25.1,954,75,,N/A,4.9,False,,N/A,mumbai,extra SPICY
ORD001168,CUST00103,the biryani house,Indian,N/A,661,47.8,1693,36,cancelled,COD,3.3,Yes,FLAT20,DP6796,Hyderabad,N/A
ORD000343,CUST00449,Sushi_Spot,Chinese,2023/10/03,289,49.4,1846,82,Dlvrd,card,2.6,No,FLAT20 ,,Bangalroe,
ORD000265,CUST00542,Spice Garden,Sushi ,1665100800,1711,42.2,2764,26,,CARD,4.6,False,FLAT20,DP3281,Delhi,  
ORD000654,CUST00596,The Biryani House,continental,,1126,39.4,577,35,cancelled,UPI ,4.5,no,SAVE 10,DP9356,  Pune ,Less oil
ORD000038,CUST00134,Wok-Express,Pizza,11-10-2023,846,32.3,2567,70,cancelled,N/A,1.9,TRUE,FIRST50,,Chennai,No onion
ORD000331,CUST00411,Dosa Delight,Thai,03 Jul 2022,2745,9.6,1546,26,Pending,wallet,3.1,N,SAVE10,,kolkata ,extra SPICY
ORD001343,CUST00071,Dosa Delight.,Pizza,"April 24, 2023",1607,3.9,470,74,delivered,COD,1.2,1,FIRST50,N/A,Ahemadabad,  
ORD001417,CUST00063,Dosa Delight,Sushi,03-17-2022,1518,42.1,2596,25,,COD,4.8,yes,,N/A,Hyderabad,No onion
ORD000488,CUST00019,Dosa Delight,burger,N/A,1190,17.2,2538,-24,Cncld,UPI,2.7,yes,FIRST50,DP8360,Chennai,Extra spicy
ORD000864,CUST00081,Dosa Delight.,Burger,30/12/2022,2714,39.2,2655,389,Delivered,Wallet,2.2,FALSE,,N/A,bangalore,
ORD000156,CUST00402,Pizza Palace,mexcian,02/01/2022,1132,45.8,,22,Dlvrd,UPI ,1.6,true,SAVE10,DP2727,Delhi,
ORD000270,CUST00389,Pizza Palace,Italain,,,21.0,1176,90,N/A,Cash,1.1,Yes,SAVE10,,bangalore,extra SPICY
ORD001463,CUST00434,Dosa Delight,Thai ,2022/09/09,967,31.2,955,69,CANCELLED,UPI,,Yes,,DP4040,chenai,
ORD000985,CUST00550,The Biryani House,Indian,20 Jul 2023,1671,2.0,2833,59,cancelled,N/A,3.8,no,SAVE10,DP2682,Delhi ,extra SPICY
ORD001459,CUST00076,Wok-Express,Sushi ,,1461,6.9,392,36,Pending,upi,1.5,true,save10,,Bangalore,No onion
ORD001410,CUST00330,Wok Express,Italain,N/A,754,28.6,1024,500,DELIVERED,N/A,1.7,true,,,mumbai,
ORD000015,CUST00337,Burger Barn,Thai,01-26-2023,2664,5.6,2049,63,Pending,N/A,5.0,False,,,Bangalore,no Onion
ORD001065,CUST00450,Burger Barn!!,burger,N/A,-22,5.7,416,16,Delivered,upi,3.3,1,SAVE 10,,Bangalore,extra SPICY
ORD001255,CUST00241,Noodle  Nook,Thai ,not provided,1371,40.6,1196,N/A,,UPI,2.5,False,FIRST50,,Bangalroe,Less oil
ORD001220,CUST00567,Spice  Garden,Thai,2022/12/09,N/A,42.8,537,34,DELIVERED,Cash,,True,,DP1577,Mumbai,  
ORD000366,CUST00349,The Biryani House,Italian,,1882,11.5,2233,16,Dlvrd,wallet,3.6,True,FIRST50,N/A,Hyderabad,  
ORD001187,CUST00040,Burger Barn,Mexican,02-28-2022,354,12.7,1300,54,cancelled,Net Banking,1.8,1,,DP1225,bangalore,No onion
ORD001457,CUST00106,Curry Corner@,Chinese,not provided,2665,26.6,820,17,Pending,net banking,1.6,N,,DP5335,  Pune ,No onion
ORD001485,CUST00417,Spice  Garden,Italain,28 May 2022,1472,3.2,1697,79,Pending,Card,1.8,1,FIRST50,N/A,kolkata ,Less oil
ORD000452,CUST00005,Wok Express,Indian,2023-04-24,1419,46.6,1375,88,Delivered,UPI,1.9,N,FLAT20 ,DP5755,Kolkata,Less oil
ORD000643,CUST00161,Spice  Garden,Thai ,"February 25, 2023",68053,49.6,1399,65,Pending,COD,8.608869613640248,false,,N/A,Bangalroe,N/A
ORD000520,CUST00011,Spice Garden,Biryani,26/08/2022,1205,14.4,1823,21,,Wallet,,false,FIRST50,,bangalore,no Onion
ORD001173,CUST00345,PIZZA PALACE,Biryani,2023-02-12,73967,36.6,1775,73,CANCELLED,upi,2.2,no,FLAT20,,kolkata ,  
ORD000598,CUST00575,Sushi_Spot,Chinese,not provided,,21.6,2974,20,Cancelled,Card,3.5,1,N/A,N/A,Mumbai,Less oil
ORD001443,CUST00005,Dosa Delight,Sushi ,,N/A,35.1,760,27,CANCELLED,wallet,1.6,True,FLAT20,N/A,  Pune ,N/A
ORD001260,CUST00043,Curry Corner,burger,2023-01-19,221,31.3,1174,80,CANCELLED,Cash,3.2,no,,,kolkata ,
ORD000538,CUST00472,Spice  Garden,Mexican,"January 21, 2023",1166,N/A,83,71,Dlvrd,N/A,2.2,no,FIRST50,,bangalore,
ORD000100,CUST00335,PIZZA PALACE,Thai,,₹963,11.5,,44,delivered,Net Banking,3.2,Yes,SAVE 10,,Pune,  
ORD000113,CUST00084,PIZZA PALACE,Itlaian,29 Sep 2022,554,8.3,1642,65,Pending,COD,,no,N/A,,Delhi ,Extra spicy
ORD000005,CUST00106,PIZZA PALACE,Italain,,809,6.1,111,79,Cncld,Cash,3.2,yes,,,kolkata ,extra SPICY
ORD001221,CUST00301,Pizza Palace,Italain,,871,5.5,1884,63,delivered,card,1.6,Yes,FLAT20,,mumbai,extra SPICY
ORD000042,CUST00055,Curry Corner,Italain,1672012800,2605,-18.7396544540521,₹1359,71,cancelled,COD,2.6,no,FLAT20,,Bangalore,N/A
ORD000052,CUST00558,Burger Barn!!,Sushi,18/08/2023,,34.8,1958,38,CANCELLED,Cash,2.3,N,FLAT20,DP8531,DELHI,
ORD000363,CUST00295,the biryani house,Continental,09 Jun 2023,2259,39.6,1134,61,cancelled,cash,1.1,False,FLAT20 ,,kolkata ,no Onion
ORD001166,CUST00200,Wok Express,Itlaian,18 Oct 2022,1731,36.4,N/A,60,CANCELLED,wallet,,TRUE,,,  Pune ,Less oil
ORD001270,CUST00125,Wok Express,Continental,13 Jul 2022,1542,10.7,1509,60,Cncld,wallet,1.8,1,SAVE10,N/A,Delhi ,Extra spicy
ORD000004,CUST00307,Tandoor Tales,mexcian,28/04/2023,1633,45.3,860,85,Delivered,card,2.5,1,save10,N/A,chenai,  
ORD001136,CUST00289,Spice  Garden,Thai ,"June 26, 2023",1012,26.3,1053,37,Delivered,Net Banking,,yes,SAVE 10,DP9761,bangalore,
ORD000153,CUST00005,Wok Express,PIZZA,2022/08/10,2688,,910,87,CANCELLED,upi,4.7,true,SAVE 10,DP6061,bangalore,N/A
ORD001130,CUST00387,PIZZA PALACE,Italain,not provided,1158,22.1,983,66,CANCELLED,COD,2.4,1,,DP8429,Kolkata,N/A
ORD001406,CUST00303, Tandoor Tales,Mexican,1686096000,2308,15.2,₹218,88,Cancelled,CARD,4.9,false,,,Hydrabad,  
ORD000147,CUST00587,Dosa Delight.,biryani,,246,40.5,N/A,N/A,Pending,Net Banking,5.0,false,FLAT20 ,DP8335,  Pune ,  
ORD000752,CUST00465,Curry Corner,burger,,2406,27.6,2286,80,N/A,cash,,false,,,Pune,N/A
ORD000091,CUST00516,Spice Garden,biryani,21 Jul 2023,1710,18.1,1160,76,Dlvrd,Net Banking,,no,FLAT20,N/A,Hyderabad,
ORD000897,CUST00237,Wok Express,Thai,not provided,556,8.9,2026,81,cancelled,net banking,2.2,true,,,mumbai,  
ORD000195,CUST00463,Burger Barn,Continental,03-27-2022,1275,18.4,2550,52,,Cash,1.3,Y,save10,N/A,Ahmedabad,no Onion
ORD001419,CUST00452,Noodle Nook,CHINESE,"August 05, 2022",515,4.6,1001,52,,upi,4.7,TRUE,N/A,,Ahemadabad,Less oil
ORD001316,CUST00088,Noodle  Nook,burger,20/02/2022,1303,,1849,32,DELIVERED,wallet,1.6,true,,,Bangalroe,No onion
ORD001069,CUST00017,Dosa Delight.,Biryani,not provided,420,1.9,1638,55,Pending,UPI,,No,FIRST50,DP6284,Delhi ,N/A
ORD000536,CUST00513,Sushi Spot,Thai,not provided,1333,20.2,800,34,cancelled,Wallet,4.6,Yes,save10,N/A,Pune,No onion
ORD000105,CUST00260,Spice  Garden,PIZZA,2022/06/11,1736,40.3,933,74,DELIVERED,UPI ,5.0,0,FLAT20 ,DP1910,Delhi ,Extra spicy
ORD000858,CUST00156,Pizza Palace,Continental,not provided,2501,-4.44331325860473,2024,71,CANCELLED,card,3.5,true,FLAT20 ,,  Pune ,N/A
ORD000550,CUST00133,Curry Corner@,Sushi,1659398400,540,40.2,1670,89,Pending,wallet,,yes,SAVE10,,Kolkata,Less oil
ORD000600,CUST00244,Dosa Delight.,Italian,N/A,-136,18.9,,27,delivered,UPI ,3.2,Yes,N/A,,chenai,  
ORD000566,CUST00461,the biryani house,Itlaian,not provided,,6.8,2717,30,N/A,CARD,,1,,,  Pune ,  
ORD001412,CUST00406,Noodle Nook,PIZZA,2022/11/20,1451,0.6,2587,29,delivered,Net Banking,1.6,no,FLAT20 ,DP7517,Bangalore,
ORD001149,CUST00315,Sushi Spot,Mexican,not provided,1841,23.6,2600,82,,Cash,2.9,0,SAVE10,N/A,Pune,extra SPICY
ORD000783,CUST00589,Burger Barn!!,biryani,19 Apr 2023,N/A,41.5,638,37,delivered,Cash,,0,save10,N/A,Ahmedabad,N/A
ORD000644,CUST00586,Burger Barn,Thai,N/A,124,1.7,1480,72,delivered,Card,4.1,TRUE,save10,N/A,Bangalroe,no Onion
ORD000649,CUST00020,Dosa Delight.,Mexican,1699142400,591,29.3,1120,49,CANCELLED,COD,1.9,N,save10,,  Pune ,extra SPICY
ORD000255,CUST00520,Pizza Palace,Chineese,"February 19, 2023",₹166,33.4,2797,74,Cncld,upi,3.1,no,FIRST50,N/A,Delhi ,Extra spicy
ORD000982,CUST00343,Spice  Garden,Continental,2022-12-25,1555,,2560,16,CANCELLED,UPI,2.6,0,save10,,Hyderabad,N/A
ORD000970,CUST00521,the biryani house,mexcian,2023/07/27,2402,18.3,1532,34,,card,3.3,No,FIRST50,N/A,Bangalroe,Less oil
ORD000868,CUST00090,the biryani house,Italian,1701648000,1862,28.6,2280,67,Delivered,UPI ,2.9,No,FLAT20 ,,mumbai,N/A
ORD000311,CUST00192,Spice  Garden,Chineese,1675468800,138,34.7,1452,61,Dlvrd,upi,,TRUE,FLAT20 ,,Hyderabad,
ORD000725,CUST00426,Spice Garden,Sushi ,02/12/2022,1351,8.9,369,43,pending,Net Banking,1.5,1,,DP2942,chenai,N/A
ORD001196,CUST00378,The Biryani House,Thai ,19/03/2022,579,24.9,680,38,pending,COD,1.4,Yes,N/A,,MUMBAI,extra SPICY
ORD001182,CUST00256,Curry Corner@,Sushi,12-13-2022,858,24.5,533,29,CANCELLED,wallet,4.5,False,SAVE10,DP5690,bangalore,Less oil
ORD001057,CUST00375,Pizza Palace,Continental,07-06-2022,1912,47.8,1323,40,N/A,UPI ,3.8,1,FLAT20 ,,bangalore,N/A
ORD000727,CUST00489,Curry Corner,Continental,"June 15, 2023",1293,23.3,1388,79,Delivered,Net Banking,,Y,N/A,,chenai,Less oil
ORD000445,CUST00200,Spice Garden,continental,10/04/2022,92089,7.7,₹463,24,,UPI,1.1,Yes,,DP4607,Ahemadabad,no Onion
ORD000709,CUST00273,Curry Corner@,Pizza,2023-03-19,1723,41.1,2188,59,Cancelled,cash,1.7,false,FLAT20 ,DP5762,Delhi,No onion
ORD000397,CUST00407,Wok Express,Chineese,2022/07/27,1822,198.29854692817696,1052,90,Dlvrd,UPI ,1.2,False,,,Hyderabad,Extra spicy
ORD001147,CUST00321,Sushi_Spot,Continental,08/04/2022,N/A,35.9,1911,67,delivered,,2.6,true,FLAT20,,Ahmedabad,
ORD001141,CUST00029,Burger Barn!!,PIZZA,2023-09-05,1492,42.1,174,29,CANCELLED,N/A,3.8,False,SAVE10,,Ahemadabad,extra SPICY
ORD000192,CUST00271,Sushi Spot,Pizza,N/A,1494,20.4,1478,39,DELIVERED,card,1.4,0,,DP2707,Ahmedabad,no Onion
ORD000499,CUST00236,Dosa Delight.,Thai,not provided,,199.81635288707614,1575,62,pending,UPI ,,no,SAVE 10,,DELHI,Extra spicy
ORD000971,CUST00485,Spice  Garden,burger,12/06/2022,-386,-9.728207679622173,N/A,44,Cancelled,Wallet,2.8,1,FLAT20 ,N/A,Mumbai,  
ORD001252,CUST00073, Tandoor Tales,Continental,28 Nov 2023,587,21.6,2238,58,N/A,net banking,,Yes,SAVE10,N/A,Bangalore,  
ORD000534,CUST00545,Burger Barn!!,Pizza,30/11/2023,528,4.9,361,41,Delivered,N/A,1.2,no,FLAT20,,Delhi ,N/A
ORD000313,CUST00417,Noodle  Nook,Sushi ,1676246400,1346,14.7,237,491,Delivered,Wallet,1.0,N,SAVE 10,DP2307,Kolkata,No onion
ORD001171,CUST00161,Dosa Delight,mexcian,1677542400,1377,30.7,1734,403,DELIVERED,Card,1.8,True,,DP9735,bangalore,  
ORD001214,CUST00185,Wok-Express,biryani,not provided,1363,19.7,1818,68,Cncld,wallet,3.9,Y,FLAT20,N/A,Bangalore,extra SPICY
ORD001102,CUST00269,Dosa Delight,Sushi,N/A,518,33.5,863,20,Cancelled,COD,4.1,false,,DP3573,MUMBAI,No onion
ORD000894,CUST00125,Curry Corner,Thai,2022/12/21,2703,4.0,192,76,delivered,UPI,4.0,True,SAVE10,,chenai,No onion
ORD000047,CUST00573, Tandoor Tales,PIZZA,"April 08, 2023",2056,45.9,1959,18,CANCELLED,cash,2.7,true,,N/A,Pune,no Onion
ORD001059,CUST00213,Burger Barn!!,PIZZA,09-06-2022,2401,-13.911613104017302,832,71,Pending,upi,2.1,0,save10,N/A,Kolkata,no Onion
ORD000862,CUST00313,Spice  Garden,Itlaian,"March 24, 2023",2956,28.3,963,63,Cncld,card,2.5,true,SAVE 10,N/A,Kolkata,No onion
ORD000009,CUST00228,PIZZA PALACE,Italian,2023/08/21,805,3.3,996,55,CANCELLED,wallet,2.3,Y,,,Bangalore,  
ORD000736,CUST00309,Spice  Garden,Thai,N/A,75247,11.1,1037,27,,UPI,,TRUE,SAVE10,N/A,  Pune ,  
ORD001474,CUST00366,Noodle  Nook,Continental,"February 26, 2023",2091,2.2,408,88,DELIVERED,Cash,,no,,DP4117,mumbai,No onion
ORD000403,CUST00173,Curry Corner@,CHINESE,17 Feb 2022,159,38.3,1436,74,pending,N/A,1.3,N,,DP5119,Chennai,N/A
